Siruta,Locality,V1,V2,V3,V4,V5,C1,C2,C3,C4,C5,C6,C7,C8
144651,IACOBENI,154687,1527000,2491196,556000,59273,2417957,2283946,273339,944420,29631,2474570,14670,235225
144713,JINA,227478,1702000,2160372,620000,63255,2143505,1820270,435175,822730,99621,2081843,66196,600466
144731,LASLEA,276060,1686000,1947762,614000,1565091,2171199,2313058,320925,776257,199469,1801800,73270,336465
144795,LOAMNES,258407,1427000,1679512,520000,7253584,2027893,1946377,193036,948605,78195,1467294,30813,329647
144866,LUDOS,37915,584000,423558,212000,1795289,640245,330873,128708,459154,20938,346780,0,6758
144893,MARPOD,187125,591000,743583,214000,2550,946704,640746,115570,592669,9200,794650,0,132805
144964,MERGHINDEAL,102911,860000,873879,313000,155946,1218403,634767,103462,552611,55952,971291,40762,94206
144991,MICASASA,133438,1162000,951625,423000,11189,1374606,1085728,64118,786778,101500,848305,0,81199
145042,MIHAILENI,50317,723000,762985,263000,39288,1011989,430879,147985,477463,597,771314,22896,91168
145104,MOSNA,157243,1564000,1955165,570000,5238166,2157813,940012,286251,1046733,8205,1906457,3058,210334
145140,NOCRICH,408937,1376000,1955284,501000,103522,2220405,1311008,263674,736511,64025,1794475,66689,140025
145202,ORLAT,569687,1385000,1854536,504000,815804,2040948,598085,291593,551513,29922,1706099,0,141176
145220,PAUCA,127995,1204000,1652003,438000,5383824,1993589,1303660,175954,1071109,59573,1363994,434387,998820
145275,POIANA SIBIULUI,420790,963000,1552099,350000,43909,1817813,961562,198751,450992,185022,1427492,0,203377
143502,POPLACA,236856,838000,1279697,305000,14730,1563250,545048,194884,597092,28110,1044925,0,7001
145293,PORUMBACU DE JOS,349969,1533000,1882771,558000,9026959,1941435,1630517,363667,666117,57579,1565481,33311,116791
145355,RACOVITA,292567,1191000,1688978,434000,432142,1914165,1307663,266514,684264,43548,1508976,80390,279504
143520,RASINARI,507605,2168000,2984450,791000,27265,3044769,1594260,489699,1343628,75662,2888362,0,321177
145382,RIU SADULUI,121164,512000,613663,159000,186308,884044,456756,80516,459018,14312,578817,0,149725
145408,ROSIA,650030,2189000,3508641,799000,2202653,3625750,2732114,460722,989312,0,3273796,41220,112063
145471,SADU,400523,1232000,1071599,448000,1734729,1365012,1810541,156045,717898,88554,1033824,5302,790777
145603,SLIMNIC,258413,1700000,1982073,619000,15317,2162138,1451639,313716,801964,37686,1585268,0,433133
145667,SEICA MARE,340340,1985000,2327994,724000,55386,2573834,1571374,507398,1111272,108202,1941478,30196,997998
145738,SEICA MICA,591822,780000,1030848,284000,2201784,1346677,1045241,167827,724540,56005,1085615,0,199100
143557,SELIMBAR,11100000,653000,2409766,237000,38919,2991734,7350390,442443,1891703,60912,2652394,32642,1163278
145765,SURA MARE,612489,1679000,1696018,612000,20462,2043754,1467746,212132,980023,68028,1617932,0,152339
145792,SURA MICA,2547028,452000,1456466,164000,2881652,1798837,1474349,296364,1278510,5077,1389982,92787,288373
145907,TILISCA,478430,805000,1043624,293000,638902,1320705,609699,176711,513293,122381,864424,0,403701
143646,TIRNAVA,244599,1361000,2251301,496000,48768,2436787,1206005,215870,737652,83623,2205051,25719,249867
145934,TURNU ROSU,427342,1048000,1316267,381000,546633,1677200,1003199,182004,1273754,83484,1101422,464398,215587
145961,VALEA VIILOR,171590,989000,962883,360000,56188,1376565,759349,161669,680672,243333,881190,207432,645872
145998,VURPAR,86131,1301000,1387435,474000,671924,1560077,1364518,304715,685201,0,1222020,18756,226369
146263,MUNICIPIUL SUCEAVA,63100000,472879,95800000,7634742,2542210,108000000,56600000,5771760,17000000,5603208,98700000,3291354,19100000
146502,MUNICIPIUL CIMPULUNG MOLDOVENESC,6231703,435976,17900000,5361570,17300000,20300000,8495865,1527127,6378113,1220430,17200000,781754,939080
146539,MUNICIPIUL FALTICENI,9427247,780542,28700000,1519794,1033400,30600000,12100000,1687838,4117568,891738,30300000,2367606,5922534
146628,MUNICIPIUL RADAUTI,13300000,460661,26700000,932886,185847,29300000,11400000,1449878,6071703,1153202,26700000,663727,1766659
146744,MUNICIPIUL VATRA DORNEI,6190959,456678,11900000,11600000,5867601,15300000,13600000,846544,5330209,544839,11000000,1038984,1406509
146584,ORASUL GURA HUMORULUI,5401467,258991,15000000,5889157,16800000,16500000,18900000,1246315,4241659,673758,13900000,486988,709669
146655,ORASUL SIRET,2993792,259062,9043393,2036837,279852,11200000,3917141,466312,3689562,539301,8093264,476836,636100
146708,ORASUL SOLCA,494895,263631,2996141,661462,822629,3783062,1184606,194700,1559981,0,2646908,67649,103656
147358,ORASUL BROSTENI,644382,450865,3301796,1245667,276875,3943790,2148990,246491,1122602,89679,3052684,305000,249562
147633,ORASUL CAJVANA,637778,904173,7618906,2107223,1806379,7558676,2399933,420027,1334485,75839,6624888,8637,164566
148006,ORASUL DOLHASCA,712478,1106899,7217366,2328350,4459889,7741497,2900330,847327,2535334,209925,7400142,100623,164184
148612,ORASUL FRASIN,1033702,592890,3110308,1156550,7519170,3999060,2385489,380372,1849560,29743,2587147,26711,136079
149227,ORASUL LITENI,489958,1051007,7118879,2387958,1622489,7102076,2955269,1022447,1976615,0,6401524,19610,175852
146931,ORASUL MILISAUTI,333730,629556,2213662,1541840,223479,2770499,1346701,460063,1501336,10784,2114913,0,129874
146370,ORASUL SALCEA,1043843,855998,4870945,1678340,29350,4830690,2408220,509795,1091085,3040,4469599,0,532395
151095,ORASUL VICOVU DE SUS,2302805,1359211,12200000,3419019,5085309,11700000,3311339,481133,3608060,38479,11400000,249145,618397
146799,COMUNA ADINCATA,492879,342426,2258174,915475,828372,2713277,1122651,211102,1116764,0,2834320,0,286327
146860,COMUNA ARBORE,355068,703534,3412742,1772238,232585,3437005,1731941,532699,1420997,31898,2786925,30384,712343
1464904,COMUNA BAIA,608569,564423,4499540,1163733,219332,4324053,1645582,582821,840044,0,4274028,0,211762
151530,COMUNA BALACEANA,57549,277318,889107,527756,4033812,1160152,613465,140138,603235,4880,920046,19274,36000
146995,COMUNA BALCAUTI,178087,286167,1744233,578532,937912,2050194,793617,219559,841721,9851,1344846,0,256341
147036,COMUNA BILCA,164313,370071,1803190,778000,34752,2275537,694631,241886,866807,29065,1590936,21750,90155
147054,COMUNA BOGDANESTI,304562,376015,2413258,785475,48759,2708668,646979,151427,746054,15663,2052682,27104,19749
147072,COMUNA BOROAIA,236147,569118,2522560,1103305,5736653,2654208,1175475,387165,869590,39196,3019025,26745,78948
147134,COMUNA BOSANCI,1043062,671489,3243471,1415305,86135,3425804,1441750,468489,1011688,63102,3049185,60000,161655
147161,COMUNA BOTOSANA,128194,262213,1242442,831733,212804,1493637,735064,213466,1005899,20932,941902,0,29205
147205,COMUNA BREAZA,154658,327087,913266,796266,141051,1316945,576858,89272,886231,49446,779439,26861,143053
147241,COMUNA BRODINA,817677,251114,2430673,948795,264106,2674155,1230687,141186,936442,9106,2721839,29564,62209
147465,COMUNA BUNESTI,118064,266316,1587891,566475,65367,1995925,612450,165567,802795,1417,1396628,28849,94042
147526,COMUNA CACICA,475067,478521,2543041,1141779,710134,3004369,1345310,178481,756121,114858,2306767,33756,903519
147580,COMUNA CALAFINDESTI,149163,410370,1632608,1050877,2454274,1972367,721751,79941,1285084,34803,1381399,0,72242
151503,COMUNA CAPU CIMPULUI,106051,338931,1601564,645305,184508,1710458,938514,336257,647891,4692,1507876,0,86891
151451,COMUNA CIOCANESTI,121764,184358,731825,395253,41588,1398743,773652,69189,861456,8594,608286,20309,393430
151567,COMUNA CIPRIAN PORUMBESCU,83441,309216,1620142,706553,331434,1956967,737606,124013,809419,0,1223134,40096,100937
147713,COMUNA CIRLIBABA,218515,145502,1009937,464123,319773,1433462,1032602,77565,736273,13656,885301,31273,81564
151433,COMUNA COMANESTI,123268,243421,1412507,511253,75364,1580302,510774,247680,602771,6932,1063627,30934,292972
147786,COMUNA CORNU LUNCII,1016015,618882,3868633,1205414,6479011,3898972,1872274,626802,1073174,129902,5194567,28776,148031
151497,COMUNA COSNA,109262,281464,687308,532750,2084522,1092044,2331240,47036,967140,7951,626829,0,2078055
147884,COMUNA CRUCEA,779554,153085,1148738,298063,1754403,1374924,916137,159094,733001,4354,1130023,0,129503
147937,COMUNA DARMANESTI,469635,554970,2866250,1096816,1652300,2941490,1271711,483237,1194635,1487,2535021,0,280512
148097,COMUNA DOLHESTI,148662,382822,1740759,797475,128581,1876873,728078,350872,750323,631,1727694,28324,100424
148131,COMUNA DORNA ARINI,229061,554751,1063910,1078085,847028,1282804,1265742,190037,616595,12157,981815,29273,428865
148202,COMUNA DORNA CANDRENI,1484852,196621,2975808,403211,7851,3259157,2621424,165198,959348,39272,6030456,143868,925572
148293,COMUNA DORNESTI,835577,330869,2141514,803253,206580,2383617,728755,256888,868691,21395,2006086,27524,50763
148328,COMUNA DRAGOIESTI,139861,368795,1428200,797085,269848,1680659,750556,189909,621559,4843,1129542,381198,35820
148382,COMUNA DRAGUSENI,299442,337688,1271866,694421,3785448,1543185,1209763,186612,1106844,10000,1062136,19788,78309
148426,COMUNA DUMBRAVENI,617914,633145,6896669,9639339,390167,6556268,4239755,498577,2459423,17179,7259000,247412,131776
151488,COMUNA FINTINA MARE,315828,334772,979648,652619,1583089,1336354,571011,62426,528097,0,934271,0,0
148453,COMUNA FINTINELE,200514,532328,2835919,1055400,47920,2832838,765959,419461,823909,4330,2333901,0,942184
148514,COMUNA FORASTI,186042,579596,2208512,1298005,1877650,2291081,1647303,674655,1170154,590,2068613,29370,245018
148667,COMUNA FRATAUTII NOI,375336,667745,3063605,1317816,972292,3648823,1228438,161476,1002476,22611,2311932,28608,76217
148694,COMUNA FRATAUTII VECHI,421888,696266,3429894,1375816,53306,3948422,1331146,345721,999431,184607,2639775,28452,373596
148729,COMUNA FRUMOSU,218384,427337,1593786,824085,282429,1958772,624601,178989,840094,61174,1461309,29507,303062
148765,COMUNA FUNDU MOLDOVEI,440750,457528,2041135,1291221,199668,2222301,1108640,344707,1268392,10963,1824688,33077,160312
148872,COMUNA GALANESTI,199925,363325,1505878,698757,348706,1573250,725070,280369,459904,125281,1399595,28452,318219
148916,COMUNA GRAMESTI,269929,366338,1734440,822486,671134,2210972,909907,204004,1222761,0,1218633,28913,72907
148970,COMUNA GRANICESTI,305794,584412,2997798,1151816,60464,2676459,1331863,769281,931349,107596,2669501,15000,132731
151512,COMUNA HINTESTI,100319,310203,2131021,898816,-235619,2266665,1133837,179699,1036932,0,2130181,8714,312226
151549,COMUNA HIRTOP,111167,294727,1457748,596211,269102,1740201,389297,120674,603912,0,1368949,0,115693
149101,COMUNA HORODNIC DE JOS,772603,257437,919335,528211,149884,1312331,884233,106611,1014593,64258,916238,0,73341
151479,COMUNA HORODNIC DE SUS,132587,485976,2491242,1403874,-63759,2752935,1556592,205232,1414284,19990,2237947,0,38247
149049,COMUNA HORODNICENI,196187,466256,2347304,954495,170640,2490839,909392,469046,943561,0,1823369,32224,107061
149138,COMUNA IACOBENI,541207,85250,1174478,332000,160363,1586136,935628,161885,773983,14999,1100839,0,90286
151442,COMUNA IASLOVAT,242351,472410,2195036,1124636,2042451,2553027,893418,200266,792709,17640,2240615,30393,229683
147660,COMUNA ILISESTI,211593,257294,1758862,554733,-354465,2136193,577257,202690,704503,32891,1446880,23468,148180
146281,COMUNA IPOTESTI,1205640,459629,2630676,1041733,37451,2822232,835793,475109,1119172,11113,2155662,22161,91522
149183,COMUNA IZVOARELE SUCEVEI,301774,267827,2327651,615211,218055,2691105,484620,58171,604150,260,1949976,26825,93155
149290,COMUNA MARGINEA,1353666,906883,6187552,2111421,149368,6525876,3636555,399669,2206335,22953,5984310,0,317373
149316,COMUNA MALINI,918213,681333,4053560,1457085,561243,4291165,1958221,499968,985316,81909,3814135,199067,479828
149370,COMUNA MANASTIREA HUMORULUI,480828,313845,2165360,726733,596808,2772411,1777580,202755,999679,1500,1148501,25512,105500
146325,COMUNA MITOCUL DRAGOMIRNEI,413383,411639,2163888,928733,31360,2470703,760661,208744,741224,9773,2425304,0,113092
149414,COMUNA MOARA,1268776,353666,2397980,798758,81042,2714508,1696128,269029,912905,10927,2314108,25067,387344
149502,COMUNA MOLDOVA SULITA,189588,275848,1267558,556758,104982,1605937,494835,31369,547547,151184,1075976,108734,76939
149539,COMUNA MOLDOVITA,681338,430298,3517715,1432938,786399,3643678,1571454,265198,1155044,67316,3340035,587409,165627
149584,COMUNA MUSENITA,132935,303129,1043037,594816,496540,1162194,701263,215889,577633,45583,1072061,20692,117824
149655,COMUNA OSTRA,997314,202312,1701870,377531,950394,2032601,1126479,366013,982378,51965,1497973,0,230085
149682,COMUNA PANACI,499280,274283,1179709,532779,6273564,1480292,895474,117388,949088,5074,2387239,26496,307039
149753,COMUNA PALTINOASA,394554,518914,3009354,1063713,85804,2802501,1409560,1006137,1208576,3050,2219191,39518,71166
149833,COMUNA PATRAUTI,292422,443233,3226228,910003,30901,2849215,1159512,624180,720359,313,2637877,0,46637
149780,COMUNA PIRTESTII DE JOS,227486,303148,2793983,808503,93801,2969206,867300,225781,736712,6750,2793384,23317,32178
149851,COMUNA POIANA STAMPEI,172797,431895,1160995,941976,50565,1585486,2094734,136654,1137657,0,1133453,13128,2930487
149931,COMUNA POJORITA,1228831,157890,1270070,369211,409347,1994089,1169675,131682,1279236,59599,1190511,146983,960442
149968,COMUNA PREUTESTI,309157,743294,4141019,1603750,345122,4544775,1713212,385837,1180255,124467,3670072,0,338727
150043,COMUNA PUTNA,432111,285315,1808120,609028,1574026,2128162,1840534,316464,948545,29937,1812297,53950,411478
150070,COMUNA RADASENI,171705,406577,1716785,883028,276073,1966166,724994,290135,839655,79698,1294234,0,307947
150114,COMUNA RISCA,366287,522217,2998181,1388879,266237,3220358,1446691,329677,1597521,6995,2444118,20674,220434
150178,COMUNA SADOVA,295492,259902,1032126,649408,292908,1473410,820516,39378,896102,5233,928225,0,80167
150196,COMUNA SATU MARE,671912,337745,2325992,718000,91599,2568294,1534117,171422,1175849,37720,2292868,14523,249729
150221,COMUNA SIMINICEA,88136,383207,1334908,806816,-173469,1667814,532567,154698,643588,98354,1236668,0,155517
150258,COMUNA SLATINA,339462,460270,3028509,959000,263966,2753875,909067,675129,544136,0,2690185,42033,139081
150294,COMUNA STRAJA,332828,578894,3027512,1296421,114143,3176366,1121261,417958,1138084,38900,2348963,28656,143236
150310,COMUNA STROIESTI,200961,389657,1832054,767816,3329456,2058900,645867,340820,661741,0,1665367,0,134466
150356,COMUNA STULPICANI,453056,498153,3809746,996306,816945,3964546,1815368,404673,756813,39654,3387227,23057,120857
150418,COMUNA SUCEVITA,365190,297551,1702981,1021890,1514338,2502197,1398969,152979,1953621,18412,1772714,0,7212
150445,COMUNA SARU DORNEI,377076,593909,1968550,1289041,2620578,2433376,1649175,191662,1668268,7665,1862721,0,60897
146432,COMUNA SCHEIA,6375486,102866,3798097,246028,104275,3766746,4405364,669087,1529682,0,2950363,0,335415
151460,COMUNA SERBAUTI,140798,351454,1935419,716408,248426,1908881,949596,502890,839004,37041,2089569,29396,165649
150524,COMUNA TODIRESTI,375484,550833,2554265,1087042,631547,2491337,1438704,931459,1084629,99431,2491273,22801,123509
150588,COMUNA UDESTI,371584,821534,4804794,1729263,145147,5049787,1349085,427157,1210490,0,4396223,0,221569
150702,COMUNA ULMA,121452,291113,1947859,751973,2658297,2192687,657218,46873,517983,5893,1817466,12232,28572
150766,COMUNA VADU MOLDOVEI,283768,483044,2300522,1050253,2038513,2542294,1058720,246034,792826,0,2320070,36496,165411
150891,COMUNA VALEA MOLDOVEI,157446,458202,3050844,902319,1753836,3168149,1090701,301242,758394,23500,3350303,19008,149000
150935,COMUNA VAMA,825836,491577,2939716,1249042,1833610,3698959,1550181,530664,1466748,32778,2651089,0,100735
150980,COMUNA VATRA MOLDOVITEI,271051,419605,2736303,875733,345634,3106714,1908736,136873,1080775,41934,2412073,0,360873
151022,COMUNA VERESTI,764233,514094,3271776,1039211,4385869,3361178,1706955,614324,1487128,23867,3353143,0,137971
151077,COMUNA VICOVU DE JOS,389239,634442,3435671,1570397,2657345,3783256,1449241,277078,1161864,28725,2775322,22968,11890
151558,COMUNA VOITINEL,179106,524143,2263390,1197352,4836387,2415707,952153,277999,1539821,85697,2105696,36792,92128
151120,COMUNA VOLOVAT,436058,538389,2732442,1177590,47174,2942596,1205858,217359,1601974,15563,2297383,0,91073
151157,COMUNA VULTURESTI,120647,366494,2237748,746408,41743,2354780,796534,294710,987383,8458,2073357,22128,42779
151246,COMUNA ZAMOSTEA,135645,447021,1798561,865143,113828,2034733,871325,333746,939377,14627,1477252,30433,71079
151344,COMUNA ZVORISTEA,312545,648163,3248016,1276700,2026962,2955727,1369857,676721,745375,143442,3619250,220100,124981
151521,COMUNA BURLA,72749,282778,1220224,572211,37501,1433427,615573,61913,602828,1236,1053195,0,147013
151576,COMUNA BERCHISESTI,118918,377899,2004230,1440369,988704,2362596,764842,279245,1160980,2420,1644949,26414,148982
151585,COMUNA POIENI SOLCA,95560,326268,1096195,644495,3668927,1414415,616217,72937,709714,0,821055,0,0
151790,ALEXANDRIA,33700000,476716,39800000,698000,5919521,52900000,23400000,1632068,9070968,2228857,42200000,1274840,10500000
